KHACHHANG_ID,NGAY,UP,DOWN,NGAY_THANHLY,THANHLY
19143,2/13/2023,0,2,5/19/2023,1
19143,2/14/2023,0,0,5/19/2023,1
19143,2/15/2023,0,0,5/19/2023,1
19143,2/16/2023,0,0,5/19/2023,1
19143,2/17/2023,0,3,5/19/2023,1
19143,2/20/2023,0,1,5/19/2023,1
19143,2/21/2023,0,1,5/19/2023,1
19143,2/22/2023,0,0,5/19/2023,1
19143,2/23/2023,0,0,5/19/2023,1
19143,2/24/2023,0,0,5/19/2023,1
19143,2/26/2023,0,0,5/19/2023,1
19143,2/27/2023,0,0,5/19/2023,1
19143,2/28/2023,0,0,5/19/2023,1
19143,3/1/2023,0,0,5/19/2023,1
19143,3/2/2023,0,1,5/19/2023,1
19143,3/3/2023,0,2,5/19/2023,1
19143,3/6/2023,0,1,5/19/2023,1
19143,3/7/2023,0,2,5/19/2023,1
19143,3/8/2023,0,0,5/19/2023,1
19143,3/9/2023,0,1,5/19/2023,1
19143,3/10/2023,0,1,5/19/2023,1
19143,3/13/2023,0,1,5/19/2023,1
19143,3/14/2023,0,0,5/19/2023,1
19143,3/15/2023,0,0,5/19/2023,1
19143,3/16/2023,0,0,5/19/2023,1
19143,3/17/2023,0,0,5/19/2023,1
19143,3/20/2023,0,5,5/19/2023,1
19143,3/21/2023,0,2,5/19/2023,1
19143,3/22/2023,0,0,5/19/2023,1
19143,3/23/2023,0,1,5/19/2023,1
19143,3/24/2023,0,0,5/19/2023,1
19143,3/26/2023,0,0,5/19/2023,1
19143,3/27/2023,0,0,5/19/2023,1
19143,3/28/2023,0,1,5/19/2023,1
19143,3/29/2023,0,1,5/19/2023,1
19143,3/30/2023,0,0,5/19/2023,1
19143,3/31/2023,0,0,5/19/2023,1
19143,4/3/2023,0,3,5/19/2023,1
19143,4/4/2023,0,2,5/19/2023,1
19143,4/5/2023,0,2,5/19/2023,1
19143,4/6/2023,0,0,5/19/2023,1
19143,4/8/2023,0,0,5/19/2023,1
19143,4/9/2023,0,0,5/19/2023,1
19143,4/11/2023,0,0,5/19/2023,1
19143,4/15/2023,0,0,5/19/2023,1
19143,4/16/2023,0,1,5/19/2023,1
19143,4/19/2023,0,0,5/19/2023,1
19143,4/21/2023,0,0,5/19/2023,1
19143,4/22/2023,0,0,5/19/2023,1
19143,4/23/2023,0,0,5/19/2023,1
19143,5/14/2023,0,0,5/19/2023,1
19273,12/31/2022,2,26,6/7/2023,1
19273,1/1/2023,3,23,6/7/2023,1
19273,1/2/2023,1,22,6/7/2023,1
19273,1/3/2023,0,23,6/7/2023,1
19273,1/4/2023,2,27,6/7/2023,1
19273,1/5/2023,1,28,6/7/2023,1
19273,1/6/2023,0,43,6/7/2023,1
19273,1/7/2023,5,39,6/7/2023,1
19273,1/8/2023,8,13,6/7/2023,1
19273,1/9/2023,3,33,6/7/2023,1
19273,1/10/2023,13,21,6/7/2023,1
19273,1/11/2023,2,24,6/7/2023,1
19273,1/12/2023,3,26,6/7/2023,1
19273,1/13/2023,1,15,6/7/2023,1
19273,1/14/2023,4,20,6/7/2023,1
19273,1/15/2023,2,23,6/7/2023,1
19273,1/16/2023,1,22,6/7/2023,1
19273,1/17/2023,0,14,6/7/2023,1
19273,1/18/2023,1,19,6/7/2023,1
19273,1/19/2023,2,22,6/7/2023,1
19273,1/20/2023,1,18,6/7/2023,1
19273,1/21/2023,3,14,6/7/2023,1
19273,1/22/2023,3,16,6/7/2023,1
19273,1/23/2023,4,14,6/7/2023,1
19273,1/24/2023,5,21,6/7/2023,1
19273,1/25/2023,7,37,6/7/2023,1
19273,1/26/2023,8,27,6/7/2023,1
19273,1/27/2023,8,36,6/7/2023,1
19273,1/28/2023,12,60,6/7/2023,1
19273,1/31/2023,0,13,6/7/2023,1
19273,2/2/2023,0,0,6/7/2023,1
19273,2/3/2023,0,1,6/7/2023,1
19273,2/4/2023,0,1,6/7/2023,1
19273,2/5/2023,0,1,6/7/2023,1
19273,2/6/2023,0,2,6/7/2023,1
19273,2/7/2023,0,3,6/7/2023,1
19273,2/8/2023,0,6,6/7/2023,1
19273,2/9/2023,0,3,6/7/2023,1
19273,2/10/2023,0,1,6/7/2023,1
19273,2/11/2023,0,4,6/7/2023,1
19273,2/12/2023,0,1,6/7/2023,1
19273,2/13/2023,0,0,6/7/2023,1
19273,2/14/2023,0,3,6/7/2023,1
19273,2/15/2023,0,1,6/7/2023,1
19273,2/16/2023,0,0,6/7/2023,1
19273,2/17/2023,1,1,6/7/2023,1
19273,2/18/2023,5,2,6/7/2023,1
19273,2/19/2023,0,0,6/7/2023,1
19273,2/20/2023,1,1,6/7/2023,1
19273,2/21/2023,0,1,6/7/2023,1
19273,2/22/2023,0,2,6/7/2023,1
19273,2/23/2023,0,0,6/7/2023,1
19273,2/24/2023,2,4,6/7/2023,1
19273,2/25/2023,3,7,6/7/2023,1
19273,2/26/2023,0,0,6/7/2023,1
19273,2/27/2023,0,0,6/7/2023,1
19273,2/28/2023,0,5,6/7/2023,1
19273,3/15/2023,0,0,6/7/2023,1
19273,3/16/2023,0,0,6/7/2023,1
19273,3/17/2023,0,0,6/7/2023,1
19273,3/18/2023,0,0,6/7/2023,1
19273,3/19/2023,0,0,6/7/2023,1
19273,3/20/2023,0,0,6/7/2023,1
19273,3/21/2023,0,0,6/7/2023,1
19273,3/22/2023,0,0,6/7/2023,1
19273,3/23/2023,0,0,6/7/2023,1
19273,3/24/2023,0,0,6/7/2023,1
19273,3/25/2023,0,3,6/7/2023,1
19273,3/26/2023,0,0,6/7/2023,1
19433,12/31/2022,2,72,6/6/2023,1
19433,1/3/2023,0,15,6/6/2023,1
19433,1/5/2023,0,5,6/6/2023,1
19433,1/6/2023,0,10,6/6/2023,1
19433,1/7/2023,0,9,6/6/2023,1
19433,1/8/2023,0,5,6/6/2023,1
19433,1/31/2023,12,381,6/6/2023,1
19433,2/9/2023,0,6,6/6/2023,1
19433,2/10/2023,0,9,6/6/2023,1
19433,2/11/2023,0,4,6/6/2023,1
19433,2/12/2023,0,24,6/6/2023,1
19433,2/15/2023,0,12,6/6/2023,1
19433,2/16/2023,0,3,6/6/2023,1
19433,2/17/2023,0,9,6/6/2023,1
19433,2/18/2023,0,11,6/6/2023,1
19433,2/19/2023,0,15,6/6/2023,1
19433,2/20/2023,0,11,6/6/2023,1
19433,2/21/2023,0,6,6/6/2023,1
19433,2/22/2023,0,3,6/6/2023,1
19433,2/23/2023,0,3,6/6/2023,1
19433,2/24/2023,0,4,6/6/2023,1
19433,2/25/2023,0,8,6/6/2023,1
19433,2/26/2023,0,15,6/6/2023,1
19433,2/27/2023,0,9,6/6/2023,1
19433,2/28/2023,0,6,6/6/2023,1
19433,3/1/2023,0,8,6/6/2023,1
19433,3/2/2023,0,12,6/6/2023,1
19433,3/3/2023,0,10,6/6/2023,1
19433,3/4/2023,0,15,6/6/2023,1
19433,3/5/2023,0,9,6/6/2023,1
19433,3/6/2023,0,9,6/6/2023,1
19433,3/7/2023,0,19,6/6/2023,1
19433,3/8/2023,0,0,6/6/2023,1
19433,3/9/2023,1,46,6/6/2023,1
19433,3/14/2023,0,1,6/6/2023,1
19433,3/15/2023,1,31,6/6/2023,1
19433,3/18/2023,0,0,6/6/2023,1
20105,12/31/2022,0,0,6/19/2023,1
20105,1/5/2023,0,0,6/19/2023,1
20105,1/8/2023,0,0,6/19/2023,1
20105,1/9/2023,0,0,6/19/2023,1
20105,1/16/2023,0,0,6/19/2023,1
20105,1/17/2023,0,0,6/19/2023,1
20105,1/18/2023,0,0,6/19/2023,1
20105,1/19/2023,6,0,6/19/2023,1
20105,1/31/2023,6,0,6/19/2023,1
20133,1/31/2023,5,122,4/15/2023,1
20133,2/1/2023,0,0,4/15/2023,1
20133,2/2/2023,0,3,4/15/2023,1
20133,2/3/2023,0,0,4/15/2023,1
20133,2/4/2023,0,0,4/15/2023,1
20133,2/5/2023,0,0,4/15/2023,1
20133,2/6/2023,0,4,4/15/2023,1
20133,2/9/2023,0,0,4/15/2023,1
20133,2/10/2023,0,0,4/15/2023,1
20133,2/11/2023,0,0,4/15/2023,1
20133,2/12/2023,0,9,4/15/2023,1
20133,2/15/2023,0,0,4/15/2023,1
20133,2/16/2023,0,0,4/15/2023,1
20133,2/17/2023,0,0,4/15/2023,1
20133,2/18/2023,0,0,4/15/2023,1
20133,2/19/2023,0,1,4/15/2023,1
20133,2/20/2023,0,2,4/15/2023,1
20133,2/21/2023,0,1,4/15/2023,1
20133,2/22/2023,0,0,4/15/2023,1
20133,2/23/2023,0,0,4/15/2023,1
20133,2/28/2023,1,58,4/15/2023,1
20133,3/7/2023,0,0,4/15/2023,1
20133,3/8/2023,0,0,4/15/2023,1
20133,3/9/2023,0,0,4/15/2023,1
20133,3/10/2023,0,0,4/15/2023,1
20133,3/11/2023,0,0,4/15/2023,1
20133,3/12/2023,0,0,4/15/2023,1
20133,3/13/2023,0,0,4/15/2023,1
20133,3/14/2023,0,0,4/15/2023,1
20133,3/18/2023,0,0,4/15/2023,1
20133,3/19/2023,0,0,4/15/2023,1
20133,3/20/2023,0,0,4/15/2023,1
20133,3/23/2023,0,0,4/15/2023,1
20133,3/31/2023,0,0,4/15/2023,1
20133,4/2/2023,0,0,4/15/2023,1
20133,4/3/2023,0,0,4/15/2023,1
20133,4/9/2023,0,0,4/15/2023,1
20853,1/1/2023,0,10,4/11/2023,1
20853,1/2/2023,0,6,4/11/2023,1
20853,1/3/2023,0,6,4/11/2023,1
20853,1/4/2023,0,4,4/11/2023,1
20853,1/5/2023,0,7,4/11/2023,1
20853,1/6/2023,0,4,4/11/2023,1
20853,1/7/2023,0,11,4/11/2023,1
20853,1/8/2023,0,7,4/11/2023,1
20853,1/9/2023,0,9,4/11/2023,1
20853,1/10/2023,0,13,4/11/2023,1
20853,1/11/2023,0,10,4/11/2023,1
20853,1/12/2023,0,6,4/11/2023,1
20853,1/13/2023,0,13,4/11/2023,1
20853,1/14/2023,0,12,4/11/2023,1
20853,1/15/2023,0,18,4/11/2023,1
20853,1/16/2023,0,5,4/11/2023,1
20853,1/17/2023,10,11,4/11/2023,1
20853,1/18/2023,1,4,4/11/2023,1
20853,1/19/2023,0,8,4/11/2023,1
20853,1/20/2023,0,17,4/11/2023,1
20853,1/21/2023,0,1,4/11/2023,1
20853,1/23/2023,0,0,4/11/2023,1
20853,1/25/2023,0,0,4/11/2023,1
20853,1/27/2023,0,29,4/11/2023,1
20853,1/28/2023,24,14,4/11/2023,1
20853,1/29/2023,154,7,4/11/2023,1
20853,1/30/2023,50,6,4/11/2023,1
20853,1/31/2023,0,4,4/11/2023,1
20853,2/1/2023,0,10,4/11/2023,1
20853,2/2/2023,1,12,4/11/2023,1
20853,2/3/2023,0,12,4/11/2023,1
20853,2/4/2023,0,16,4/11/2023,1
20853,2/5/2023,1,15,4/11/2023,1
20853,2/6/2023,0,7,4/11/2023,1
20853,2/7/2023,0,18,4/11/2023,1
20853,2/8/2023,0,7,4/11/2023,1
20853,2/9/2023,0,9,4/11/2023,1
20853,2/10/2023,0,10,4/11/2023,1
20853,2/11/2023,0,14,4/11/2023,1
20853,2/12/2023,0,19,4/11/2023,1
20853,2/13/2023,0,11,4/11/2023,1
20853,2/14/2023,0,7,4/11/2023,1
20853,2/15/2023,0,13,4/11/2023,1
20853,2/16/2023,0,14,4/11/2023,1
20853,2/17/2023,0,17,4/11/2023,1
20853,2/18/2023,0,15,4/11/2023,1
20853,2/19/2023,0,18,4/11/2023,1
20853,2/20/2023,0,12,4/11/2023,1
20853,2/21/2023,1,20,4/11/2023,1
20853,2/22/2023,0,7,4/11/2023,1
20853,2/23/2023,1,14,4/11/2023,1
20853,2/24/2023,0,7,4/11/2023,1
20853,2/25/2023,0,6,4/11/2023,1
20853,2/26/2023,0,4,4/11/2023,1
20853,2/27/2023,0,7,4/11/2023,1
20853,2/28/2023,0,0,4/11/2023,1
21028,12/31/2022,2,53,6/22/2023,1
21028,1/10/2023,0,5,6/22/2023,1
21028,1/11/2023,5,118,6/22/2023,1
21028,1/28/2023,0,10,6/22/2023,1
21028,1/31/2023,0,13,6/22/2023,1
21028,2/2/2023,0,8,6/22/2023,1
21028,2/5/2023,3,67,6/22/2023,1
21028,2/28/2023,0,2,6/22/2023,1
21028,3/1/2023,0,6,6/22/2023,1
21028,3/3/2023,0,12,6/22/2023,1
21028,3/8/2023,2,31,6/22/2023,1
21028,3/27/2023,0,7,6/22/2023,1
21028,3/29/2023,0,5,6/22/2023,1
21028,3/31/2023,1,32,6/22/2023,1
21028,4/9/2023,1,25,6/22/2023,1
21028,4/16/2023,0,16,6/22/2023,1
21028,4/22/2023,1,26,6/22/2023,1
21028,4/30/2023,0,18,6/22/2023,1
21028,5/8/2023,0,0,6/22/2023,1
21028,5/14/2023,0,0,6/22/2023,1
22077,1/31/2023,26,1264,4/16/2023,1
22077,2/16/2023,0,16,4/16/2023,1
22077,2/17/2023,0,20,4/16/2023,1
22077,2/18/2023,0,38,4/16/2023,1
23654,12/31/2022,29,455,3/10/2023,1
23654,1/31/2023,0,5,3/10/2023,1
23654,2/1/2023,10,91,3/10/2023,1
23654,2/13/2023,15,130,3/10/2023,1
23654,2/28/2023,1,17,3/10/2023,1
23654,3/2/2023,4,25,3/10/2023,1
23998,12/31/2022,0,11,2/27/2023,1
23998,1/1/2023,5,148,2/27/2023,1
23998,1/4/2023,13,386,2/27/2023,1
23998,1/11/2023,5,160,2/27/2023,1
23998,1/14/2023,1,54,2/27/2023,1
23998,1/15/2023,7,262,2/27/2023,1
23998,1/19/2023,14,421,2/27/2023,1
23998,1/28/2023,6,154,2/27/2023,1
23998,1/31/2023,4,128,2/27/2023,1
23998,2/3/2023,1,49,2/27/2023,1
23998,2/4/2023,1,29,2/27/2023,1
23998,2/5/2023,0,53,2/27/2023,1
24575,12/31/2022,1,19,3/29/2023,1
24575,1/3/2023,2,52,3/29/2023,1
24575,1/10/2023,5,118,3/29/2023,1
24575,1/20/2023,6,49,3/29/2023,1
24575,1/31/2023,0,18,3/29/2023,1
24575,2/6/2023,0,13,3/29/2023,1
25576,12/31/2022,30,563,6/16/2023,1
25576,1/27/2023,6,118,6/16/2023,1
25576,1/31/2023,1,14,6/16/2023,1
25576,2/1/2023,10,81,6/16/2023,1
25576,2/9/2023,1,36,6/16/2023,1
25576,2/10/2023,2,18,6/16/2023,1
25860,12/31/2022,7,345,6/12/2023,1
25860,1/20/2023,0,23,6/12/2023,1
25860,1/25/2023,0,0,6/12/2023,1
25860,1/26/2023,0,0,6/12/2023,1
25860,1/27/2023,0,0,6/12/2023,1
25860,1/28/2023,0,1,6/12/2023,1
25860,1/29/2023,0,1,6/12/2023,1
25860,1/30/2023,0,0,6/12/2023,1
25860,1/31/2023,0,1,6/12/2023,1
25860,2/4/2023,0,0,6/12/2023,1
25860,2/6/2023,0,0,6/12/2023,1
25860,2/7/2023,0,0,6/12/2023,1
25860,2/13/2023,0,0,6/12/2023,1
25860,2/16/2023,0,0,6/12/2023,1
25860,2/17/2023,0,1,6/12/2023,1
25860,2/19/2023,0,0,6/12/2023,1
25860,2/20/2023,0,0,6/12/2023,1
25860,2/24/2023,0,0,6/12/2023,1
25860,2/25/2023,0,0,6/12/2023,1
25860,2/27/2023,0,0,6/12/2023,1
25860,2/28/2023,0,0,6/12/2023,1
25860,3/1/2023,0,0,6/12/2023,1
25860,3/7/2023,0,0,6/12/2023,1
25860,3/8/2023,0,0,6/12/2023,1
25860,3/9/2023,0,0,6/12/2023,1
25860,3/10/2023,0,0,6/12/2023,1
25960,12/31/2022,3,72,6/5/2023,1
25960,1/1/2023,4,100,6/5/2023,1
25960,1/9/2023,0,2,6/5/2023,1
25960,1/10/2023,0,9,6/5/2023,1
25960,1/11/2023,1,32,6/5/2023,1
25960,1/13/2023,0,35,6/5/2023,1
25960,1/16/2023,0,7,6/5/2023,1
25960,1/17/2023,4,141,6/5/2023,1
25960,1/28/2023,0,9,6/5/2023,1
25960,1/29/2023,0,6,6/5/2023,1
25960,1/30/2023,0,7,6/5/2023,1
25960,1/31/2023,0,12,6/5/2023,1
25960,2/1/2023,0,7,6/5/2023,1
25960,2/2/2023,8,167,6/5/2023,1
25960,2/20/2023,0,3,6/5/2023,1
25960,2/21/2023,0,8,6/5/2023,1
25960,2/22/2023,0,6,6/5/2023,1
25960,2/23/2023,0,0,6/5/2023,1
25960,2/28/2023,12,286,6/5/2023,1
25960,3/28/2023,0,3,6/5/2023,1
25960,3/31/2023,12,246,6/5/2023,1
25960,4/25/2023,0,8,6/5/2023,1
25960,4/26/2023,0,2,6/5/2023,1
25960,4/27/2023,0,16,6/5/2023,1
25960,4/29/2023,0,0,6/5/2023,1
25960,4/30/2023,5,123,6/5/2023,1
25960,5/8/2023,1,34,6/5/2023,1
25960,5/12/2023,2,83,6/5/2023,1
25960,5/21/2023,0,7,6/5/2023,1
25960,5/22/2023,0,15,6/5/2023,1
25960,5/24/2023,0,9,6/5/2023,1
25960,5/25/2023,0,0,6/5/2023,1
25960,5/26/2023,0,22,6/5/2023,1
25960,5/28/2023,0,17,6/5/2023,1
25960,5/30/2023,0,12,6/5/2023,1
25960,5/31/2023,4,89,6/5/2023,1
26682,12/31/2022,6,266,2/28/2023,1
26682,1/5/2023,0,8,2/28/2023,1
26682,1/6/2023,18,564,2/28/2023,1
26682,1/18/2023,0,22,2/28/2023,1
26682,1/19/2023,6,156,2/28/2023,1
26682,1/23/2023,4,138,2/28/2023,1
26682,1/27/2023,0,8,2/28/2023,1
26682,1/28/2023,0,28,2/28/2023,1
26682,1/31/2023,4,142,2/28/2023,1
26682,2/2/2023,6,184,2/28/2023,1
26682,2/8/2023,0,6,2/28/2023,1
26682,2/9/2023,0,32,2/28/2023,1
26682,2/10/2023,0,0,2/28/2023,1
26682,2/11/2023,4,106,2/28/2023,1
26682,2/16/2023,0,14,2/28/2023,1
26682,2/17/2023,0,20,2/28/2023,1
26682,2/18/2023,0,12,2/28/2023,1
28367,12/31/2022,0,10,6/18/2023,1
28367,1/1/2023,5,132,6/18/2023,1
28367,1/7/2023,0,5,6/18/2023,1
28367,1/8/2023,1,33,6/18/2023,1
28367,1/10/2023,3,79,6/18/2023,1
28367,1/15/2023,1,28,6/18/2023,1
28367,1/16/2023,3,74,6/18/2023,1
28880,12/31/2022,34,826,4/11/2023,1
28880,1/9/2023,0,40,4/11/2023,1
28880,1/31/2023,52,1278,4/11/2023,1
28880,2/13/2023,4,138,4/11/2023,1
28880,2/18/2023,0,14,4/11/2023,1
28880,2/28/2023,16,592,4/11/2023,1
28880,3/6/2023,0,20,4/11/2023,1
28880,3/7/2023,0,60,4/11/2023,1
28880,3/8/2023,0,6,4/11/2023,1
28880,3/9/2023,0,22,4/11/2023,1
28880,3/10/2023,10,308,4/11/2023,1
28880,3/19/2023,0,56,4/11/2023,1
28880,3/20/2023,8,252,4/11/2023,1
28880,3/28/2023,0,4,4/11/2023,1
28880,3/29/2023,0,50,4/11/2023,1
29363,12/31/2022,0,20,2/25/2023,1
30228,12/31/2022,6,264,4/27/2023,1
30228,1/10/2023,10,356,4/27/2023,1
30228,1/31/2023,16,516,4/27/2023,1
30228,2/28/2023,2,102,4/27/2023,1
30228,3/5/2023,6,128,4/27/2023,1
30228,3/12/2023,10,318,4/27/2023,1
30228,3/31/2023,12,330,4/27/2023,1
30228,4/16/2023,2,46,4/27/2023,1
30228,4/18/2023,0,0,4/27/2023,1
31320,12/31/2022,68,1414,5/29/2023,1
31320,1/1/2023,6,86,5/29/2023,1
31320,1/2/2023,12,190,5/29/2023,1
31320,1/3/2023,12,282,5/29/2023,1
31320,1/4/2023,34,224,5/29/2023,1
31320,1/5/2023,12,240,5/29/2023,1
31320,1/6/2023,12,262,5/29/2023,1
31320,1/7/2023,10,256,5/29/2023,1
31320,1/8/2023,6,254,5/29/2023,1
31320,1/9/2023,10,240,5/29/2023,1
31320,1/10/2023,20,296,5/29/2023,1
31320,1/11/2023,46,654,5/29/2023,1
31320,1/12/2023,20,230,5/29/2023,1
31320,1/13/2023,16,208,5/29/2023,1
31320,1/14/2023,8,124,5/29/2023,1
31320,1/15/2023,0,44,5/29/2023,1
31320,1/16/2023,0,46,5/29/2023,1
31320,1/17/2023,0,44,5/29/2023,1
31320,1/18/2023,18,420,5/29/2023,1
31320,1/19/2023,0,2,5/29/2023,1
31320,1/20/2023,0,0,5/29/2023,1
31320,1/21/2023,0,6,5/29/2023,1
31320,1/22/2023,0,0,5/29/2023,1
31320,1/23/2023,0,0,5/29/2023,1
31320,1/24/2023,0,0,5/29/2023,1
31320,1/25/2023,0,6,5/29/2023,1
31320,1/26/2023,0,2,5/29/2023,1
31320,1/27/2023,0,0,5/29/2023,1
31320,1/28/2023,0,58,5/29/2023,1
31320,1/29/2023,2,102,5/29/2023,1
31320,1/30/2023,4,182,5/29/2023,1
31320,1/31/2023,42,446,5/29/2023,1
31320,2/1/2023,10,170,5/29/2023,1
31320,2/2/2023,50,560,5/29/2023,1
31320,2/3/2023,8,178,5/29/2023,1
31320,2/4/2023,6,168,5/29/2023,1
31320,2/5/2023,10,208,5/29/2023,1
31320,2/6/2023,8,176,5/29/2023,1
31320,2/7/2023,16,230,5/29/2023,1
31320,2/8/2023,14,248,5/29/2023,1
31320,2/9/2023,14,210,5/29/2023,1
31320,2/10/2023,20,248,5/29/2023,1
31320,2/11/2023,12,172,5/29/2023,1
31320,2/12/2023,28,700,5/29/2023,1
31320,2/13/2023,14,204,5/29/2023,1
31320,2/14/2023,10,216,5/29/2023,1
31320,2/15/2023,14,244,5/29/2023,1
31320,2/16/2023,12,228,5/29/2023,1
31320,2/17/2023,10,210,5/29/2023,1
31320,2/18/2023,8,156,5/29/2023,1
31320,2/19/2023,8,198,5/29/2023,1
31320,2/20/2023,10,252,5/29/2023,1
31320,2/21/2023,12,206,5/29/2023,1
31320,2/22/2023,12,218,5/29/2023,1
31320,2/23/2023,12,258,5/29/2023,1
31320,2/24/2023,8,238,5/29/2023,1
31320,2/25/2023,4,214,5/29/2023,1
31320,2/26/2023,12,162,5/29/2023,1
31320,2/27/2023,10,176,5/29/2023,1
31320,2/28/2023,78,978,5/29/2023,1
31320,3/1/2023,30,228,5/29/2023,1
31320,3/2/2023,10,196,5/29/2023,1
31320,3/3/2023,6,148,5/29/2023,1
31320,3/4/2023,2,94,5/29/2023,1
31320,3/5/2023,8,150,5/29/2023,1
31320,3/6/2023,10,200,5/29/2023,1
31320,3/7/2023,14,230,5/29/2023,1
31320,3/8/2023,12,260,5/29/2023,1
31320,3/9/2023,12,262,5/29/2023,1
31320,3/10/2023,6,146,5/29/2023,1
31320,3/11/2023,4,112,5/29/2023,1
31320,3/12/2023,12,238,5/29/2023,1
31320,3/13/2023,10,320,5/29/2023,1
31320,3/14/2023,12,234,5/29/2023,1
31320,3/15/2023,12,238,5/29/2023,1
31320,3/16/2023,16,284,5/29/2023,1
31320,3/17/2023,8,238,5/29/2023,1
31320,3/18/2023,8,206,5/29/2023,1
31320,3/19/2023,6,234,5/29/2023,1
31320,3/20/2023,12,256,5/29/2023,1
31320,3/21/2023,16,206,5/29/2023,1
31320,3/22/2023,20,456,5/29/2023,1
31320,3/23/2023,10,198,5/29/2023,1
31320,3/24/2023,12,250,5/29/2023,1
31320,3/25/2023,10,168,5/29/2023,1
31320,3/26/2023,10,186,5/29/2023,1
31320,3/27/2023,12,322,5/29/2023,1
31320,3/28/2023,8,190,5/29/2023,1
31320,3/29/2023,12,240,5/29/2023,1
31320,3/30/2023,10,212,5/29/2023,1
31320,3/31/2023,40,1046,5/29/2023,1
31320,4/1/2023,4,140,5/29/2023,1
31320,4/2/2023,4,136,5/29/2023,1
31320,4/3/2023,10,232,5/29/2023,1
31320,4/4/2023,14,218,5/29/2023,1
31320,4/5/2023,20,198,5/29/2023,1
31320,4/6/2023,12,168,5/29/2023,1
31320,4/7/2023,12,172,5/29/2023,1
31320,4/8/2023,10,130,5/29/2023,1
31320,4/9/2023,10,134,5/29/2023,1
31320,4/10/2023,12,194,5/29/2023,1
31320,4/11/2023,16,212,5/29/2023,1
31320,4/12/2023,20,220,5/29/2023,1
31320,4/13/2023,18,200,5/29/2023,1
31320,4/14/2023,12,176,5/29/2023,1
31320,4/15/2023,12,160,5/29/2023,1
31320,4/16/2023,34,516,5/29/2023,1
31320,4/17/2023,16,176,5/29/2023,1
31320,4/18/2023,12,186,5/29/2023,1
31320,4/19/2023,10,170,5/29/2023,1
31320,4/20/2023,12,150,5/29/2023,1
31320,4/21/2023,12,182,5/29/2023,1
31320,4/22/2023,16,336,5/29/2023,1
31320,4/23/2023,8,164,5/29/2023,1
31320,4/24/2023,8,174,5/29/2023,1
31320,4/25/2023,14,260,5/29/2023,1
31320,4/26/2023,10,182,5/29/2023,1
31320,4/27/2023,10,168,5/29/2023,1
31320,4/28/2023,4,90,5/29/2023,1
31320,4/30/2023,30,528,5/29/2023,1
31320,5/1/2023,0,10,5/29/2023,1
31320,5/2/2023,0,14,5/29/2023,1
31320,5/3/2023,4,92,5/29/2023,1
31320,5/4/2023,10,178,5/29/2023,1
31320,5/5/2023,8,166,5/29/2023,1
31320,5/6/2023,18,296,5/29/2023,1
31320,5/7/2023,14,270,5/29/2023,1
31320,5/8/2023,18,414,5/29/2023,1
31320,5/9/2023,14,230,5/29/2023,1
31320,5/10/2023,10,182,5/29/2023,1
31320,5/11/2023,12,274,5/29/2023,1
31320,5/12/2023,24,332,5/29/2023,1
31320,5/13/2023,6,118,5/29/2023,1
31320,5/14/2023,8,146,5/29/2023,1
31320,5/15/2023,10,288,5/29/2023,1
31320,5/16/2023,6,166,5/29/2023,1
31320,5/17/2023,8,146,5/29/2023,1
31320,5/18/2023,20,344,5/29/2023,1
31320,5/19/2023,6,134,5/29/2023,1
31320,5/21/2023,12,132,5/29/2023,1
31320,5/22/2023,24,136,5/29/2023,1
31320,5/24/2023,4,160,5/29/2023,1
31320,5/25/2023,10,124,5/29/2023,1
31320,5/26/2023,8,176,5/29/2023,1
31320,5/28/2023,10,196,5/29/2023,1
34201,12/31/2022,20,472,4/25/2023,1
34201,1/31/2023,16,298,4/25/2023,1
34201,2/18/2023,0,26,4/25/2023,1
34201,2/19/2023,4,138,4/25/2023,1
34201,2/28/2023,2,60,4/25/2023,1
34201,3/5/2023,0,28,4/25/2023,1
34201,3/6/2023,4,112,4/25/2023,1
34201,3/12/2023,2,54,4/25/2023,1
34201,3/17/2023,4,140,4/25/2023,1
34201,3/26/2023,2,60,4/25/2023,1
34201,3/31/2023,2,50,4/25/2023,1
34201,4/3/2023,0,48,4/25/2023,1
34201,4/6/2023,0,26,4/25/2023,1
39317,12/31/2022,2,168,4/28/2023,1
39317,1/5/2023,4,160,4/28/2023,1
39317,1/11/2023,2,72,4/28/2023,1
39317,1/15/2023,2,106,4/28/2023,1
39317,1/20/2023,8,262,4/28/2023,1
39317,1/29/2023,0,28,4/28/2023,1
39317,1/31/2023,4,170,4/28/2023,1
39317,2/8/2023,2,118,4/28/2023,1
39317,2/13/2023,0,38,4/28/2023,1
39317,2/15/2023,0,20,4/28/2023,1
39317,2/16/2023,0,32,4/28/2023,1
39317,2/17/2023,0,54,4/28/2023,1
39317,2/19/2023,0,36,4/28/2023,1
39317,2/20/2023,0,34,4/28/2023,1
39317,2/22/2023,0,18,4/28/2023,1
39317,2/23/2023,0,38,4/28/2023,1
39317,2/24/2023,0,40,4/28/2023,1
39317,2/26/2023,0,24,4/28/2023,1
39317,2/27/2023,0,18,4/28/2023,1
39317,2/28/2023,2,84,4/28/2023,1
39317,3/4/2023,0,46,4/28/2023,1
39317,3/6/2023,0,12,4/28/2023,1
39317,3/7/2023,0,44,4/28/2023,1
39317,3/8/2023,2,58,4/28/2023,1
